locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_42281,nrfA,4538805,4540241,1,1722,0.360473208072373,1437,518,cytochrome C552 precursor,not required
STMMW_42291,nrfB,4540266,4540919,1,1174,0.498470948012232,654,326,cytochrome c-type protein NrfB precursor,not required
STMMW_42301,nrfC,4540916,4541587,1,1181,0.422619047619048,672,284,cytochrome C-type biogenesis protein,not required
STMMW_42311,nrfD,4541584,4542540,1,1675,0.467084639498433,957,447,cytochrome C-type biogenesis protein,not required
STMMW_42321,nrfE,4542533,4544755,1,2895,0.387764282501125,2223,862,cytochrome C-type biogenesis protein,not required
STMMW_42331,nrfG,4544752,4545372,1,587,0.323671497584541,621,201,NrfG protein,not required
STMMW_42341,gltP,4545717,4547027,1,1536,0.356216628527841,1311,467,proton glutamate symport protein,not required
STMMW_42351,yjcO,4547185,4547796,-1,455,0.276143790849673,612,169,putative exported protein,not required
STMMW_42361,SC4B511c,4548051,4550198,-1,2535,0.364525139664804,2148,783,formate dehydrogenase H,not required
STMMW_42371,lpxO,4550553,4551461,-1,546,0.260726072607261,909,237,putative membrane-bound beta-hydroxylase (pseudogene),not required
STMMW_42381,phnO,4551719,4552183,-1,391,0.253763440860215,465,118,putative acetyltransferase,not required
STMMW_42391,phnB,4552305,4552748,-1,331,0.292792792792793,444,130,conserved hypothetical protein,not required
STMMW_42401,phnA,4552868,4553203,-1,251,0.25,336,84,conserved hypothetical protein,not required
STMMW_42411,proP,4553671,4555173,1,1255,0.275449101796407,1503,414,ProP,not required
STMMW_42421,basS,4555340,4556410,-1,878,0.281045751633987,1071,301,two-component sensor kinase,not required
STMMW_42431,basR,4556420,4557088,-1,727,0.364723467862481,669,244,Two-component response regulator,not required
STMMW_42441,yjdB,4557085,4558728,-1,2975,0.527372262773723,1644,867,putative membrane protein,not required
STMMW_42451,adiC,4558862,4560199,-1,1407,0.343796711509716,1338,460,putative amino acid permease,not required
STMMW_42461,adiY,4560339,4561100,-1,1769,0.535433070866142,762,408,putative AraC family regulatory protein,not required
STMMW_42471,adi,4561398,4563668,-1,2046,0.303390576838397,2271,689,arginine decarboxylase,not required
STMMW_42481,melR,4563898,4564830,-1,735,0.30010718113612,933,280,melibiose operon regulatory protein,not required
STMMW_42491,melA,4565099,4566454,1,1491,0.339970501474926,1356,461,alpha-galactosidase,not required
STMMW_42501,melB,4566538,4567968,1,1485,0.338923829489867,1431,485,melibiose carrier protein,not required
STMMW_42511,fumB,4568066,4569712,-1,1165,0.256223436551305,1647,422,fumarate hydratase class I,not required
STMMW_42521,dcuB,4569808,4571148,-1,955,0.258762117822521,1341,347,anaerobic C4-dicarboxylate transporter,not required
STMMW_42531,STMMW_42531,4571295,4571561,-1,137,0.239700374531835,267,64,hypothetical protein,not required
STMMW_42541,dcuR,4571878,4572597,-1,1307,0.547222222222222,720,394,Two-component response regulator,not required
STMMW_42551,dcuS,4572594,4574225,-1,1763,0.331495098039216,1632,541,two-component sensor kinase,not required
STMMW_42561,STMMW_42561,4574581,4577010,1,2544,0.339506172839506,2430,825,anaerobic dimethyl sulfoxide reductase chain,not required
STMMW_42571,STMMW_42571,4577024,4577650,1,465,0.253588516746411,627,159,anaerobic dimethyl sulfoxide reductase chain A,not required
STMMW_42581,STMMW_42581,4577643,4578416,1,825,0.341085271317829,774,264,putative dimethyl sulfoxide reductase subunit C,not required
STMMW_42591,STMMW_42591,4578432,4579085,1,584,0.282874617737003,654,185,conserved hypothetical protein,not required
STMMW_42601,STMMW_42601,4579169,4580569,-1,1098,0.276231263383298,1401,387,putative exported protein,not required
STMMW_42611,STMMW_42611,4580873,4581778,1,1354,0.424944812362031,906,385,putative membrane protein,not required
STMMW_42621,STMMW_42621,4582072,4582341,-1,950,0.733333333333333,270,198,putative phage protein,not required
STMMW_42631,STMMW_42631,4582349,4582564,-1,516,0.532407407407407,216,115,conserved hypothetical protein,not required
STMMW_42641,rtsB,4582587,4582874,-1,6,0.00694444444444444,288,2,putative GerE family regulatory protein,required
STMMW_42651,rtsA,4582871,4583746,-1,18,0.0102739726027397,876,9,AraC family regulatory protein,required
STMMW_42661,STMMW_42661,4584011,4584232,-1,184,0.261261261261261,222,58,conserved hypothetical protein,not required
STMMW_42671,STMMW_42671,4584549,4584842,1,205,0.258503401360544,294,76,conserved hypothetical protein,not required
STMMW_42681,STMMW_42681,4584839,4585330,1,371,0.270325203252033,492,133,putative acetyltransferase,not required
STMMW_42691,phoN,4585578,4586330,-1,932,0.297476759628154,753,224,nonspecific acid phosphatase precursor,not required
STMMW_42692,STMMW_42692,4586373,4586507,-1,34,0.148148148148148,135,20,hypothetical exported protein,not required
STMMW_42701,STMMW_42701,4587989,4588321,1,233,0.282282282282282,333,94,putative regulatory protein,not required
STMMW_42711,yjdC,4588760,4589335,-1,471,0.303819444444444,576,175,putative transcriptional regulator,not required
STMMW_42721,dipZ,4589372,4591075,-1,2283,0.40669014084507,1704,693,thiol:disulfide interchange protein DsbD,not required
STMMW_42731,cutA,4591051,4591398,-1,384,0.422413793103448,348,147,periplasmic divalent cation tolerance protein CutA,not required
STMMW_42741,dcuA,4591519,4592703,-1,1638,0.414345991561181,1185,491,anaerobic C4-dicarboxylate transporter,not required
STMMW_42751,aspA,4592935,4594371,-1,1298,0.322199025748086,1437,463,aspartate ammonia-lyase,not required
STMMW_42761,fxsA,4594673,4595188,1,384,0.313953488372093,516,162,FxsA protein,not required
STMMW_42771,yjeH,4595247,4596488,-1,1553,0.41304347826087,1242,513,putative permease,not required
STMMW_42781,groES,4596764,4597057,1,0,0,294,0,GroES protein,required
STMMW_42791,groEL,4597101,4598747,1,28,0.00910746812386157,1647,15,GroEL protein,required
STMMW_42801,yjeI,4598973,4599344,1,275,0.279569892473118,372,104,putative membrane protein,not required
STMMW_42811,yjeJ,4599392,4600249,-1,1776,0.531468531468531,858,456,hypothetical protein,not required
STMMW_42821,yjeK,4600531,4601559,-1,272,0.140913508260447,1029,145,conserved hypothetical protein,not required
STMMW_42831,efp,4601600,4602166,1,6,0.00881834215167548,567,5,elongation factor P,required
STMMW_42832,ecnA,4602185,4602361,1,270,0.519774011299435,177,92,hypothetical entericidin A precursor,not required
STMMW_42841,ecnB,4602469,4602615,1,507,0.564625850340136,147,83,entericidin B precursor,not required
STMMW_42851,ecnR,4602646,4603233,-1,845,0.505102040816326,588,297,transcriptional regulatory protein,not required
STMMW_42861,sugE,4603490,4603807,1,393,0.446540880503145,318,142,SugE protein,not required
STMMW_42871,blc,4603824,4604357,-1,414,0.337078651685393,534,180,putative lipoprotein,not required
STMMW_42881,frdD,4604469,4604828,-1,352,0.369444444444444,360,133,fumarate reductase complex subunit D,not required
STMMW_42891,frdC,4604839,4605234,-1,202,0.262626262626263,396,104,fumarate reductase complex subunit C,not required
STMMW_42901,frdB,4605245,4605979,-1,834,0.385034013605442,735,283,"fumarate reductase, iron-sulfur protein",not required
STMMW_42911,frdA,4605972,4607762,-1,1547,0.29927414852038,1791,536,"fumarate reductase, flavoprotein subunit",not required
STMMW_42921,yjeA,4608085,4609062,1,41,0.0276073619631902,978,27,lysyl-tRNA synthetase,required
STMMW_42931,yjeM,4609288,4610790,1,2586,0.476380572188955,1503,716,putative amino acid permease,not required
STMMW_42941,yjeO,4610842,4611156,1,257,0.298412698412698,315,94,exported protein,not required
STMMW_42951,yjeP,4611223,4614549,-1,3489,0.348361887586414,3327,1159,putative membrane protein,not required
STMMW_42961,psd,4614568,4615536,-1,107,0.0505675954592363,969,49,phosphatidylserine decarboxylase proenzyme,required
STMMW_42971,yjeQ,4615628,4616704,-1,23,0.0139275766016713,1077,15,putative membrane protein,required
STMMW_42981,orn,4616787,4617332,1,40,0.032967032967033,546,18,oligoribonuclease,required
STMMW_42991,STMMW_42991,4617394,4618133,-1,676,0.327027027027027,740,242,putative arginine-binding periplasmic protein (pseudogene),not required
STMMW_43001,yjeS,4619219,4620373,-1,717,0.253679653679654,1155,293,putative 4Fe-4S binding protein,not required
STMMW_43011,yjeF,4620357,4621904,1,1543,0.303617571059432,1548,470,conserved hypothetical protein,not required
STMMW_43021,yjeE,4621879,4622337,1,20,0.0239651416122004,459,11,conserved hypothetical protein,required
STMMW_43031,amiB,4622354,4623673,1,1169,0.262878787878788,1320,347,N-acetylmuramoyl-L-alanine amidase,not required
STMMW_43041,mutL,4623683,4625539,1,1519,0.312331717824448,1857,580,DNA mismatch repair protein,not required
STMMW_43051,miaA,4625532,4626482,1,85,0.0672975814931651,951,64,tRNA delta-2-isopentenylpyrophosphate (IPP) transferase,ambiguous
STMMW_43061,hfq,4626565,4626873,1,147,0.142394822006472,309,44,host factor-I protein(HF-I),not required
STMMW_43071,hflX,4626945,4628225,1,1612,0.334894613583138,1281,429,"HflX protein, putative GTP-binding protein",not required
STMMW_43081,hflK,4628440,4629699,1,875,0.257142857142857,1260,324,HflK protein,not required
STMMW_43091,hflC,4629702,4630706,1,662,0.25273631840796,1005,254,HflC protein,not required
STMMW_43092,yjeT,4630785,4630982,1,68,0.181818181818182,198,36,putative inner membrane protein YjeT (clustered with HflC),not required
STMMW_43101,purA,4631085,4632383,1,291,0.114703618167821,1299,149,adenylosuccinate synthetase,not required
STMMW_43111,nsrR,4632590,4633015,1,384,0.363849765258216,426,155,conserved hypothetical protein,not required
STMMW_43121,rnr,4633053,4635491,1,1418,0.211562115621156,2439,516,ribonuclease R (RNase R),not required
STMMW_43131,yjfH,4635582,4636313,1,454,0.23224043715847,732,170,probable tRNA/rRNA methyltransferase,not required
STMMW_43141,yjfI,4636445,4636849,1,73,0.14320987654321,405,58,conserved hypothetical protein,not required
STMMW_43151,yjfJ,4636864,4637562,1,908,0.379113018597997,699,265,conserved hypothetical protein,not required
STMMW_43161,STMMW_43161,4637562,4638632,1,811,0.263305322128852,1071,282,putative inner-membrane protein,not required
STMMW_43171,yjfK,4638605,4639288,1,808,0.324561403508772,684,222,conserved hypothetical protein,not required
STMMW_43181,yjfL,4639306,4639704,1,840,0.528822055137845,399,211,putative membrane protein,not required
STMMW_43191,yjfM,4639714,4640352,1,702,0.355242566510172,639,227,conserved hypothetical protein,not required
STMMW_43201,yjfC,4640355,4641518,1,943,0.237972508591065,1164,277,conserved hypothetical protein,not required
STMMW_43211,aidB,4641603,4643225,1,1225,0.277264325323475,1623,450,probable acyl Co-A dehydrogenase,not required
STMMW_43221,yjfN,4643270,4643590,-1,261,0.249221183800623,321,80,hypothetical protein,not required
STMMW_43231,yjfO,4643676,4644005,-1,221,0.251515151515152,330,83,putative exported protein,not required
STMMW_43241,yjfP,4644189,4644938,1,563,0.24,750,180,conserved hypothetical protein,not required
STMMW_43251,yjfQ,4644935,4645690,-1,507,0.239417989417989,756,181,probable transcriptional regulator,not required
STMMW_43261,yjfR,4645795,4646859,-1,944,0.294835680751174,1065,314,conserved hypothetical protein,not required
STMMW_43271,sgaT,4647189,4648619,1,1450,0.333333333333333,1431,477,putative transport protein SgaT,not required
STMMW_43281,sgaB,4648635,4648940,1,277,0.336601307189543,306,103,putative PTS system IIB protein,not required
STMMW_43291,ptxA,4648950,4649414,1,514,0.335483870967742,465,156,probable sugar phosphotransferase,not required
STMMW_43301,sgaH,4649428,4650078,1,792,0.403993855606759,651,263,putative hexulose-6-phosphate synthase,not required
STMMW_43311,sgaU,4650088,4650942,1,1432,0.367251461988304,855,314,conserved hypothetical protein,not required
STMMW_43321,sgaE,4650942,4651628,1,1110,0.417758369723435,687,287,probable class II aldolase,not required
STMMW_43331,yjfY,4651757,4652032,-1,254,0.380434782608696,276,105,putative exported protein,not required
STMMW_43341,STMMW_43341,4652226,4652432,1,113,0.222222222222222,207,46,conserved hypothetical protein,not required
STMMW_43351,rpsF,4652503,4652898,1,1,0.00252525252525253,396,1,30S ribosomal protein S6,required
STMMW_43361,priB,4652905,4653219,1,0,0,315,0,primosomal replication protein n,required
STMMW_43371,rpsR,4653224,4653451,1,4,0.0131578947368421,228,3,30s ribosomal subunit protein S18,required
STMMW_43381,rplI,4653493,4653942,1,39,0.0577777777777778,450,26,50s ribosomal subunit protein L9,ambiguous
STMMW_43391,yifZ,4654090,4655016,1,720,0.268608414239482,927,249,putative membrane protein,not required
STMMW_43401,ytfB,4655066,4655701,-1,459,0.294025157232704,636,187,conserved hypothetical protein,not required
STMMW_43411,fklB,4655879,4656541,1,575,0.310708898944193,663,206,probable FkbP-type peptidyl-prolyl cis-trans isomerase,not required
STMMW_43421,cycA,4656837,4658246,1,1530,0.317021276595745,1410,447,D-serine/D-alanine/glycine transporter,not required
STMMW_43431,ytfE,4658358,4659020,-1,496,0.271493212669683,663,180,conserved hypothetical protein,not required
STMMW_43441,ytfF,4659123,4660088,-1,954,0.303312629399586,966,293,putative membrane protein,not required
STMMW_43451,ytfG,4660169,4661017,-1,883,0.346289752650177,849,294,conserved hypothetical protein,not required
STMMW_43461,ytfH,4661105,4661491,1,275,0.27906976744186,387,108,conserved hypothetical protein,not required
STMMW_43471,cpdB,4661549,4663492,-1,1276,0.262860082304527,1944,511,"2',3'-cyclic-nucleotide 2'-phosphodiesterase",not required
STMMW_43481,cysQ,4663760,4664500,1,831,0.361673414304993,741,268,cysQ protein,not required
STMMW_43491,ytfJ,4664490,4665047,-1,360,0.263440860215054,558,147,putative exported protein,not required
STMMW_43501,ytfK,4665308,4665580,1,329,0.421245421245421,273,115,conserved hypothetical protein,not required
STMMW_43511,ytfL,4665665,4667008,-1,875,0.276041666666667,1344,371,putative membrane protein,not required
STMMW_43521,msrA,4667191,4667829,-1,512,0.294209702660407,639,188,peptide methionine sulfoxide reductase,not required
STMMW_43531,ytfM,4668042,4669775,1,1280,0.27681660899654,1734,480,putative exported protein,not required
STMMW_43541,ytfN,4669772,4673551,1,3082,0.276190476190476,3780,1044,putative exported protein,not required
STMMW_43551,ytfP,4673554,4673898,1,289,0.292753623188406,345,101,conserved hypothetical protein,not required
STMMW_43561,STMMW_43561,4673952,4675160,-1,1690,0.388751033912324,1209,470,putative sugar transporter,not required
STMMW_43571,STMMW_43571,4675157,4676320,-1,2341,0.451890034364261,1164,526,hypothetical protein,not required
STMMW_43581,ppa,4676730,4677260,-1,47,0.0564971751412429,531,30,inorganic pyrophosphatase,ambiguous
STMMW_43591,fbp,4677487,4678485,-1,322,0.157157157157157,999,157,"fructose-1,6-bisphosphatase",not required
STMMW_43601,mpl,4678660,4680039,1,598,0.113768115942029,1380,157,murein peptide ligase,not required
STMMW_43611,iolR,4680530,4681363,1,325,0.194244604316547,834,162,putative transcriptional regulator,not required
STMMW_43621,iolT1,4681414,4682847,-1,1821,0.390516039051604,1434,560,putative sugar transport protein,not required
STMMW_43631,iolT2,4683306,4684742,1,606,0.176061238691719,1437,253,putative sugar transport protein,not required
STMMW_43641,iolB,4685095,4685904,-1,378,0.183950617283951,810,149,putative isomerase,not required
STMMW_43651,iolA,4685929,4687434,-1,539,0.131474103585657,1506,198,methylmalonate-semialdehyde dehydrogenase,not required
STMMW_43661,STMMW_43661,4687450,4687752,-1,17,0.0396039603960396,303,12,conserved hypothetical protein,required
STMMW_43671,STMMW_43671,4687875,4688699,1,735,0.242424242424242,825,200,putative DNA-binding protein,not required
STMMW_43681,iolE,4688959,4689879,1,290,0.161780673181325,921,149,inosose dehydratase,not required
STMMW_43691,iolG1,4689898,4690908,1,1830,0.481701285855589,1011,487,inositol 2-dehydrogenase,not required
STMMW_43701,srfJ,4691005,4692348,1,715,0.212053571428571,1344,285,O-glycosyl hydrolase family 30,not required
STMMW_43711,iolI1,4692349,4693182,1,230,0.157074340527578,834,131,myo-inositol catabolism protein,not required
STMMW_43721,STMMW_43721,4693179,4694345,-1,567,0.185089974293059,1167,216,conserved hypothetical membrane protein,not required
STMMW_43731,iolC,4694406,4696343,-1,682,0.126934984520124,1938,246,putative carbohydrate kinase,not required
STMMW_43741,iolD,4696760,4698700,1,1489,0.175167439464194,1941,340,putative malonic semialdehyde oxidative decarboxylase,not required
STMMW_43751,iolG2,4698881,4699903,1,634,0.239491691104594,1023,245,dehydrogenase,not required
STMMW_43761,STMMW_43761,4699976,4701202,1,1016,0.312143439282804,1227,383,alpha-ketoglutarate permease,not required
STMMW_43771,iolI2,4701363,4702178,1,867,0.366421568627451,816,299,xylose isomerase,not required
STMMW_43781,iolH,4702231,4703115,1,582,0.282485875706215,885,250,putative endonuclease,not required
STMMW_43791,yjgA,4703171,4703722,-1,164,0.141304347826087,552,78,conserved hypothetical protein,not required
STMMW_43801,pmbA,4703818,4705170,1,1023,0.23059866962306,1353,312,putative PmbA protein,not required
STMMW_43811,cybC,4705269,4705655,1,353,0.361757105943152,387,140,soluble cytochrome b562,not required
STMMW_43821,STMMW_43821,4705659,4705804,1,104,0.356164383561644,146,52,conserved hypothetical protein (pseudogene),not required
STMMW_43831,STMMW_43831,4705933,4706271,1,244,0.283185840707965,339,96,hypothetical protein,not required
STMMW_43841,STMMW_43841,4706282,4706644,1,190,0.206611570247934,363,75,hypothetical protein,not required
STMMW_43851,STMMW_43851,4706644,4706946,1,262,0.356435643564356,303,108,hypothetical protein,not required
STMMW_43861,STMMW_43861,4706969,4707745,1,579,0.253539253539254,777,197,putative membrane protein,not required
STMMW_43871,STMMW_43871,4707757,4708401,1,446,0.268217054263566,645,173,putative membrane protein,not required
STMMW_43881,STMMW_43881,4708460,4709593,1,1271,0.327160493827161,1134,371,hypothetical protein,not required
STMMW_43891,STMMW_43891,4709577,4710695,1,1153,0.338695263628239,1119,379,conserved hypothetical protein,not required
STMMW_43901,STMMW_43901,4710692,4711432,1,521,0.291497975708502,741,216,conserved hypothetical protein,not required
STMMW_43921,STMMW_43921,4711389,4713362,1,1556,0.286220871327254,1974,565,putative BglB-family transcriptional antiterminator,not required
STMMW_43931,relB,4713440,4713682,1,67,0.123456790123457,243,30,RelB protein,not required
STMMW_43941,relE,4713672,4713956,1,177,0.266666666666667,285,76,conserved hypothetical protein,not required
STMMW_43951,nrdG,4713960,4714424,-1,476,0.354838709677419,465,165,anaerobic ribonucleoside-triphosphate reductase activating protein,not required
STMMW_43961,nrdD,4714545,4716683,-1,1692,0.258532024310425,2139,553,anaerobic ribonucleoside-triphosphate reductase,not required
STMMW_43971,STMMW_43971,4716888,4717058,1,51,0.181286549707602,171,31,hypothetical protein,not required
STMMW_43981,treC,4717092,4718744,-1,1108,0.245009074410163,1653,405,trehalose-6-phosphate hydrolase,not required
STMMW_43991,treB,4718794,4720211,-1,996,0.28490832157969,1418,404,"PTS system, trehalose-specific IIBC component (pseudogene)",not required
STMMW_44001,treR,4720349,4721296,-1,633,0.272151898734177,948,258,trehalose operon repressor,not required
STMMW_44011,mgtA,4721680,4724388,1,1369,0.204872646733112,2709,555,"Mg(2 ) transport ATPase, P-type",not required
STMMW_44021,STMMW_44021,4724504,4724950,-1,280,0.29082774049217,447,130,putative membrane protein,not required
STMMW_44031,yjgF,4725025,4725411,-1,139,0.13953488372093,387,54,conserved hypothetical protein,not required
STMMW_44041,pyrI,4725488,4725949,-1,310,0.303030303030303,462,140,aspartate carbamoyltransferase regulatory subunit,not required
STMMW_44051,pyrB,4725962,4726897,-1,356,0.180555555555556,936,169,aspartate carbamoyltransferase catalytic subunit,not required
STMMW_44061,pyrL,4726933,4727034,-1,29,0.196078431372549,102,20,pyrBI operon leader peptide,not required
STMMW_44081,STMMW_44081,4727124,4727612,-1,123,0.098159509202454,489,48,putative transcriptional regulator,not required
STMMW_44091,STMMW_44091,4727799,4729202,-1,959,0.247863247863248,1404,348,putative membrane protein,not required
STMMW_44101,STMMW_44101,4729258,4730262,-1,735,0.262686567164179,1005,264,ornithine carbamoyltransferase,not required
STMMW_44111,STMMW_44111,4730374,4731306,-1,609,0.215434083601286,933,201,carbamate kinase,not required
STMMW_44121,STMMW_44121,4731317,4732537,-1,1110,0.278460278460278,1221,340,arginine deiminase,not required
STMMW_44131,STMMW_44131,4732638,4732829,1,4,0.015625,192,3,conserved hypothetical protein,required
STMMW_44141,yjgK,4733213,4733665,1,266,0.267108167770419,453,121,conserved hypothetical protein,not required
STMMW_44151,argI,4733739,4734743,-1,397,0.166169154228856,1005,167,ornithine carbamoyltransferase,not required
STMMW_44161,yjgD,4734909,4735325,1,217,0.23021582733813,417,96,conserved hypothetical protein,not required
STMMW_44171,miaE,4735337,4736149,1,469,0.211562115621156,813,172,tRNA hydroxylase,not required
STMMW_44181,ytgA,4736383,4736871,-1,311,0.16359918200409,489,80,exported protein,not required
STMMW_44191,yjgM,4736978,4737481,-1,868,0.545634920634921,504,275,putative acetyltransferase,not required
STMMW_44201,yjgN,4737676,4738863,1,1725,0.428451178451178,1188,509,putative innner membrane protein,not required
STMMW_44211,valS,4739005,4741860,-1,19,0.00595238095238095,2856,17,valyl-tRNA synthetase,required
STMMW_44221,holC,4741860,4742342,-1,20,0.0165631469979296,483,8,"DNA polymerase III, chi subunit",required
STMMW_44231,pepA,4742440,4743951,-1,1042,0.264550264550265,1512,400,cytosol aminopeptidase,not required
STMMW_44241,STMMW_44241,4743995,4744114,-1,126,0.408333333333333,120,49,conserved hypothetical protein,not required
STMMW_44251,yjgP,4744346,4745446,1,10,0.00454132606721163,1101,5,putative inner membrane protein,required
STMMW_44261,yjgQ,4745446,4746528,1,15,0.00554016620498615,1083,6,putative inner membrane protein,required
STMMW_44271,idnR,4746723,4747721,-1,977,0.315315315315315,999,315,regulatory protein,not required
STMMW_44281,idnT,4747785,4749005,-1,1310,0.350532350532351,1221,428,gnt-ii system l-idonate transporter (l-ido transporter),not required
STMMW_44291,idnO,4749166,4749930,-1,803,0.301960784313725,765,231,gluconate 5-dehydrogenase (ec 1.1.1.69) (5-keto- d-gluconate 5-reductase),not required
STMMW_44301,idnD,4749955,4750986,-1,1181,0.306201550387597,1032,316,l-idonate 5-dehydrogenase (ec 1.1.1.264),not required
STMMW_44311,idnK,4751203,4751733,1,462,0.331450094161959,531,176,thermosensitive gluconokinase (ec 2.7.1.12) (gluconate kinase 1),not required
STMMW_44321,yjgB,4751761,4752780,-1,765,0.250980392156863,1020,256,putative alcohol dehydrogenase,not required
STMMW_44331,STMMW_44331,4753306,4753575,1,115,0.225925925925926,270,61,,not required
STMMW_44341,STMMW_44341,4753955,4757470,1,4646,0.39448236632537,3516,1387,superfamily I DNA helicase,not required
STMMW_44351,STMMW_44351,4757567,4758556,1,928,0.273737373737374,990,271,putative restriction endonuclease,not required
STMMW_44361,STMMW_44361,4758669,4760753,-1,1826,0.34052757793765,2085,710,putative ATP-dependent Lon protease,not required
STMMW_44371,STMMW_44371,4760764,4763367,-1,2354,0.307603686635945,2604,801,conserved hypothetical protein,not required
STMMW_44381,STMMW_44381,4763364,4764185,-1,282,0.167883211678832,822,138,conserved hypothetical protein,not required
STMMW_44391,STMMW_44391,4764163,4765254,-1,768,0.281135531135531,1092,307,"putative ABC-type sugar/spermidine/putrescine transport systems, atpase component",not required
STMMW_44401,STMMW_44401,4765254,4768931,-1,3376,0.284665579119086,3678,1047,type II restriction enzyme,not required
STMMW_44411,STMMW_44411,4768977,4772618,-1,2060,0.240252608456892,3642,875,putative ATPase,not required
STMMW_44421,STMMW_44421,4772630,4773232,-1,419,0.303482587064677,603,183,conserved hypothetical protein,not required
STMMW_44431,STMMW_44431,4773229,4773831,-1,467,0.263681592039801,603,159,putative inner membrane protein,not required
STMMW_44441,STMMW_44441,4774340,4774613,1,255,0.262773722627737,274,72,conserved hypothetical protein (pseudogene),not required
STMMW_44451,yeeN,4774657,4775382,-1,970,0.535812672176309,726,389,conserved hypothetical protein,not required
STMMW_44461,yjhP,4775933,4777564,-1,1145,0.261642156862745,1632,427,conserved hypothetical protein,not required
STMMW_44471,STMMW_44471,4777569,4777826,-1,228,0.282945736434109,258,73,hypothetical protein,not required
STMMW_44481,STMMW_44481,4778315,4778923,1,1876,0.532019704433498,609,324,hypothetical protein,not required
STMMW_44491,STMMW_44491,4779433,4780170,1,215,0.0989159891598916,738,73,putative inner membrane protein,not required
STMMW_44501,STMMW_44501,4780446,4781357,1,128,0.0921052631578947,912,84,hypothetical protein,not required
STMMW_44511,STMMW_44511,4781562,4782023,1,415,0.393939393939394,462,182,putative exported protein,not required
STMMW_44521,STMMW_44521,4782020,4782694,-1,684,0.265185185185185,675,179,hypothetical protein,not required
STMMW_44531,uxuR,4783044,4783817,1,320,0.19250645994832,774,149,uxu operon transcriptional regulator,not required
STMMW_44541,trpS2,4783818,4784831,-1,439,0.140039447731755,1014,142,probable tryptophanyl-tRNA synthetase,not required
STMMW_44542,STMMW_44542,4785152,4785280,1,24,0.062015503875969,129,8,hypothetical protein,ambiguous
STMMW_44551,hilE,4785549,4786079,1,682,0.512241054613936,531,272,conserved hypothetical protein,not required
STMMW_44561,STMMW_44561,4786318,4787052,1,358,0.193197278911565,735,142,probable aspartate racemase,not required
STMMW_44571,yjiE,4787058,4787966,-1,506,0.224422442244224,909,204,probable transcriptional activator,not required
STMMW_44581,iadA,4788085,4789257,-1,663,0.208866155157715,1173,245,probable isoaspartyl dipeptidase,not required
STMMW_44591,yjiG,4789270,4789731,-1,267,0.24025974025974,462,111,putative membrane protein,not required
STMMW_44601,yjiH,4789728,4790612,-1,401,0.196610169491525,885,174,conserved membrane protein,not required
STMMW_44611,STMMW_44611,4790757,4791132,-1,688,0.515957446808511,376,194,putative membrane protein (pseudogene),not required
STMMW_44621,yjiJ,4791272,4792456,-1,786,0.271729957805907,1185,322,putative membrane protein,not required
STMMW_44631,yjiN,4792676,4793947,-1,630,0.185534591194969,1272,236,putative membrane protein,not required
STMMW_44641,yjiO,4794034,4795275,-1,813,0.22061191626409,1242,274,putative sugar transport protein,not required
STMMW_44651,STMMW_44651,4795754,4796257,1,355,0.228174603174603,504,115,putative inner membrane protein,not required
STMMW_44661,STMMW_44661,4796438,4797808,1,979,0.24507658643326,1371,336,putative aldehyde dehydrogenase,not required
STMMW_44671,STMMW_44671,4797903,4798046,-1,77,0.229166666666667,144,33,hypothetical protein,not required
STMMW_44672,yjiS,4798013,4798177,1,317,0.393939393939394,165,65,putative cytoplasmic protein,not required
STMMW_44681,STMMW_44681,4798252,4798953,-1,4,0.0056980056980057,702,4,putative inner membrane protein,required
STMMW_44691,symE,4799027,4799359,-1,596,0.531531531531532,333,177,endoribonuclease,not required
STMMW_44701,hsdS,4799586,4800995,-1,752,0.24822695035461,1410,350,type I restriction enzyme,not required
STMMW_44711,hsdM,4800992,4802581,-1,988,0.227672955974843,1590,362,type I restriction enzyme,not required
STMMW_44721,hsdR,4802739,4806248,-1,3262,0.305413105413105,3510,1072,type III restriction enzyme,not required
STMMW_44731,mrr,4806446,4807360,1,967,0.33551912568306,915,307,mrr restriction system protein,not required
STMMW_44741,STMMW_44741,4807629,4807916,1,187,0.239583333333333,288,69,hypothetical protein,not required
STMMW_44751,STMMW_44751,4807903,4808205,1,24,0.0495049504950495,303,15,hypothetical protein,required
STMMW_44761,yjiA,4808280,4809236,-1,946,0.300940438871473,957,288,conserved hypothetical protein,not required
STMMW_44771,yjiX,4809247,4809450,-1,170,0.32843137254902,204,67,conserved hypothetical protein,not required
STMMW_44781,cstAb,4809545,4811695,-1,2442,0.364016736401674,2151,783,probable carbon starvation protein,not required
STMMW_44791,tsr,4812062,4813723,1,1575,0.274368231046931,1662,456,methyl-accepting chemotaxis protein,not required
STMMW_44801,STMMW_44801,4814047,4816812,1,1958,0.250180766449747,2766,692,Putative transcriptional regulatory protein,not required
STMMW_44811,STMMW_44811,4816914,4817336,1,370,0.217494089834515,423,92,"PTS transport system, IIA component",not required
STMMW_44821,STMMW_44821,4817351,4817812,1,253,0.285714285714286,462,132,"PTS transport system, IIB component",not required
STMMW_44831,STMMW_44831,4817838,4818617,1,836,0.320512820512821,780,250,"PTS transport system, IIC component",not required
