"locus_tag","Molecule","FDR","logFC","gene_name","genefunc","COG","description","theme"
"SL1344_3657","Chromosome",0.23919198810911,-1.15985911776508,"lctP","L-lactate permease","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3659","Chromosome",0.572412284189212,0.708162222747074,"lctD","Catalyzes the conversion of L-lactate to pyruvate. Is coupled to the respiratory chain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3660","Chromosome",7.68e-05,-2.53901586797638,"yibK","Methylates the ribose at the nucleotide 34 wobble position in the two leucyl isoacceptors tRNA(Leu)(CmAA) and tRNA(Leu)(cmnm5UmAA). Catalyzes the methyl transfer from S- adenosyl-L-methionine to the 2'-OH of the wobble nucleotide","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_3662","Chromosome",0.730087779507364,-0.465125379768276,"SL1344_3662","Mandelate racemase / muconate lactonizing enzyme, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3663","Chromosome",0.487307275531321,-0.73625750197559,"SL1344_3663","Major Facilitator Superfamily","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3665","Chromosome",1.33e-33,-7.74164539764949,"cysE","Serine acetyltransferase, N-terminal","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3666","Chromosome",6.35e-20,-5.44949511062166,"gpsA","NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus","I","Lipid transport and metabolism","Metabolism"
"SL1344_3669","Chromosome",0.123001757960464,-1.15437327801388,"yibN","Rhodanese-like domain","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3670","Chromosome",0.00800507905479299,-1.65745414423795,"pmgI","Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3671","Chromosome",7.1e-14,-3.90044312674748,"yibP","Peptidase family M23","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling"
"SL1344_3672","Chromosome",0.130406929487271,-1.13116579411357,"yigQ","Divergent polysaccharide deacetylase","S","Function Unknown","Poorly characterised"
"SL1344_3673","Chromosome",0.569565826877482,0.696724989850381,"yibD","Glycosyltransferase like family 2","S","Function Unknown","Poorly characterised"
"SL1344_3674","Chromosome",0.634199848083226,-0.654691131932178,"tdh","Catalyzes the NAD( )-dependent oxidation of L-threonine to 2-amino-3-ketobutyrate","C","Energy production and conversion","Metabolism"
"SL1344_3675","Chromosome",0.455873492435105,-0.774624199972841,"kbl","Catalyzes the cleavage of 2-amino-3-ketobutyrate to glycine and acetyl-CoA","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3676","Chromosome",1.2e-43,-15,"rfaD","Catalyzes the interconversion between ADP-D-glycero- beta-D-manno-heptose and ADP-L-glycero-beta-D-manno-heptose via an epimerization at carbon 6 of the heptose","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3677","Chromosome",1.84e-41,-15,"rfaF","Glycosyltransferase family 9 (heptosyltransferase)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3679","Chromosome",0.0563057793333368,1.46558122186097,"rfaL","O-antigen ligase like membrane protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3680","Chromosome",2.74e-12,-3.87598397685899,"rfaK","Glycosyl transferases group 1","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3681","Chromosome",0.404070284840216,0.909681113732458,"rfaZ","lipopolysaccharide core region biosynthetic process","S","Function Unknown","Poorly characterised"
"SL1344_3683","Chromosome",0.0831126044512364,-1.43990531119958,"rfaJ","Glycosyl transferase family 8","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3684","Chromosome",1.39e-13,-4.58443942453137,"rfaI","Glycosyl transferase family 8","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3685","Chromosome",1.52e-11,-3.55843123436537,"rfaB","Glycosyltransferase Family 4","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3687","Chromosome",8.42e-45,-15,"rfaP","Catalyzes the phosphorylation of heptose(I) of the outer membrane lipopolysaccharide core","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3688","Chromosome",6.7e-50,-15,"rfaG","Glycosyltransferase Family 4","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3689","Chromosome",1.83e-13,-4.01226182929873,"rfaQ","Glycosyltransferase family 9 (heptosyltransferase)","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3692","Chromosome",0.592191743194985,-1.17149269096154,"mutM","Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3695","Chromosome",0.838762228092807,-0.334156908650849,"radC","RadC-like JAB domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3699","Chromosome",3.2e-11,-3.83551240013191,"pyrE","Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3700","Chromosome",0.00597466445095377,-1.7614315134584,"rph","Phosphorolytic exoribonuclease that removes nucleotide residues following the -CCA terminus of tRNA and adds nucleotides to the ends of RNA molecules by using nucleoside diphosphates as substrates","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_3701","Chromosome",0.663062153776689,-0.641440286377182,"yicC","Domain of unknown function (DUF1732)","S","Function Unknown","Poorly characterised"
"SL1344_3702","Chromosome",0.582164319221092,0.71135699431731,"SL1344_3702","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_3703","Chromosome",0.685063352361196,0.579752816204766,"SL1344_3703","Metallo-beta-lactamase superfamily","S","Function Unknown","Poorly characterised"
"SL1344_3704","Chromosome",0.301156408641027,-0.94192379973128,"SL1344_3704","UPF0126 domain","S","Function Unknown","Poorly characterised"
"SL1344_3705","Chromosome",0.183956852679218,-1.11181548203365,"ligB","catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3707","Chromosome",1.11e-30,-8.25708375735071,"rpoZ","Promotes RNA polymerase assembly. Latches the N- and C- terminal regions of the beta' subunit thereby facilitating its interaction with the beta and alpha subunits","K","Transcription","Information storage and processing"
"SL1344_3708","Chromosome",0.363931210526624,-0.860361134676142,"spoT","In eubacteria ppGpp (guanosine 3'-diphosphate 5-' diphosphate) is a mediator of the stringent response that coordinates a variety of cellular activities in response to changes in nutritional abundance","KT","Transcription;Signal transduction mechanisms","Information storage and processing;Cellular processes and signaling"
"SL1344_3709","Chromosome",3.71e-06,-2.49896011914635,"spoU","Catalyzes the 2'-O methylation of guanosine at position 18 in tRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_3710","Chromosome",9.08e-20,-5.28627516740605,"recG","Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3711","Chromosome",0.490127376133494,-0.848423915269779,"SL1344_3711","-","-","no category","no theme"
"SL1344_3712","Chromosome",0.0929337951898592,-1.26650146092015,"gltS","Catalyzes the sodium-dependent transport of glutamate","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3713","Chromosome",0.354533180125299,-0.845402045908037,"yicE","Permease family","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3714","Chromosome",0.265531130747047,1.04057708752653,"yicH","AsmA family","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3715","Chromosome",0.131776703309927,-1.18326908386873,"yicI","Galactose mutarotase-like","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3716","Chromosome",7.9e-05,-2.23993328049032,"yicJ","MFS/sugar transport protein","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3717","Chromosome",0.828592602121249,0.498226699518851,"SL1344_3717","-","-","no category","no theme"
"SL1344_3718","Chromosome",0.435162302372574,-0.768546636359756,"sugR","AAA ATPase domain","S","Function Unknown","Poorly characterised"
"SL1344_3723","Chromosome",0.292956077529171,1.02863272761747,"misL","Autotransporter beta-domain","MU","Cell wall/membrane/envelop biogenesis; Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3724","Chromosome",0.160346419135093,-1.07109980932589,"fidL","-","-","no category","no theme"
"SL1344_3725","Chromosome",0.687220255258636,-0.519930785954889,"marT","Transcriptional regulatory protein, C terminal","K","Transcription","Information storage and processing"
"SL1344_3726","Chromosome",0.210235401542511,1.22026995511048,"slsA","Isochorismatase family","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_3727","Chromosome",0.923064806454552,-0.256210480168942,"cigR","response to cobalt ion","S","Function Unknown","Poorly characterised"
"SL1344_3728","Chromosome",0.596521125850349,0.685982071561475,"mgtB","Cation transporter/ATPase, N-terminus","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3730","Chromosome",0.841378144834621,-0.340114639429345,"yicL","EamA-like transporter family","EG","Amino acid transport and metabolism;Carbohydrate transport and metabolism","Metabolism"
"SL1344_3732","Chromosome",0.758176163476917,-0.444877472240476,"SL1344_3732","Pfam:DUF1341","S","Function Unknown","Poorly characterised"
"SL1344_3733","Chromosome",0.105781149712357,-1.43663570596759,"SL1344_3733","L-seryl-tRNA selenium transferase","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3734","Chromosome",0.942126190463283,-0.157047695586823,"SL1344_3734","PTS system mannose/fructose/sorbose family IID component","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3735","Chromosome",0.812813878082686,-0.593783452353888,"SL1344_3735","PTS system sorbose-specific iic component","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3738","Chromosome",0.423038573760569,-0.776668847419336,"SL1344_3738","PRD domain","K","Transcription","Information storage and processing"
"SL1344_3740","Chromosome",0.485392144696738,-0.73624412848953,"SL1344_3740","Glycosyl hydrolase family 1","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3741","Chromosome",0.573524865759783,-0.638642936392491,"nepI","Involved in the efflux of purine ribonucleosides, such as guanosine, adenosine and especially inosine. Involved in the resistance to 6-mercaptopurine","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3743","Chromosome",0.365682658898568,0.922775422884447,"SL1344_3743","RelE family toxin-antitoxin system","S","Function Unknown","Poorly characterised"
"SL1344_3744","Chromosome",0.0425940838454847,1.50729841236741,"SL1344_3744","Helix-turn-helix domain","K","Transcription","Information storage and processing"
"SL1344_3745","Chromosome",0.580878228840017,0.701764121475111,"SL1344_3745","PTS HPr component phosphorylation site","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3746","Chromosome",0.338161512921309,-0.88896255184552,"SL1344_3746","Catalytic subunit of the tagatose-1,6-bisphosphate aldolase GatYZ, which catalyzes the reversible aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to produce tagatose 1,6- bisphosphate (TBP). Requires GatZ subunit for full activity and stability. Is involved in the catabolism of galactitol","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3747","Chromosome",0.699880338985682,-0.502084822060864,"SL1344_3747","FGGY family of carbohydrate kinases, N-terminal domain","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3748","Chromosome",0.00279735086723254,-2.07907411754466,"SL1344_3748","PTS system sugar-specific permease component","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3749","Chromosome",0.490970806267962,0.964195437783387,"SL1344_3749","PTS system, Lactose/Cellobiose specific IIB subunit","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3750","Chromosome",0.0754803717703486,1.38441097188885,"SL1344_3750","Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3751","Chromosome",0.707201778926201,-0.491445968766149,"SL1344_3751","UTRA domain","K","Transcription","Information storage and processing"
"SL1344_3752","Chromosome",1,0.0328276763490931,"yicN","Protein of unknown function (DUF1198)","S","Function Unknown","Poorly characterised"
"SL1344_3753","Chromosome",0.786984526692265,0.465199544618443,"uhpT","Major Facilitator Superfamily","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3755","Chromosome",0.601410055030115,0.78091550333292,"uhpB","Histidine kinase","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_3756","Chromosome",0.195360850891756,-1.04170706811584,"uhpA","Bacterial regulatory proteins, luxR family","K","Transcription","Information storage and processing"
"SL1344_3757","Chromosome",0.490127376133494,1.88750595818866,"SL1344_3757","Domain of unknown function (DUF4432)","S","Function Unknown","Poorly characterised"
"SL1344_3758","Chromosome",0.333722626399408,-0.90930516125889,"SL1344_3758","Major Facilitator Superfamily","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3759","Chromosome",0.87548487708398,-0.278257182101522,"SL1344_3759","Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3760","Chromosome",0.0553200583664694,-1.3391240462385,"SL1344_3760","DeoR C terminal sensor domain","K","Transcription","Information storage and processing"
"SL1344_3761","Chromosome",0.919626376702981,-0.198947078964608,"ilvN","ACT domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3762","Chromosome",0.117609138243442,-1.28041597889875,"ilvB","Thiamine pyrophosphate enzyme, central domain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3765","Chromosome",0.549594140853468,0.759052963005914,"SL1344_3765","EamA-like transporter family","EG","Amino acid transport and metabolism;Carbohydrate transport and metabolism","Metabolism"
"SL1344_3766","Chromosome",0.559566537691666,0.749658803977255,"emrD","Major Facilitator Superfamily","EGP","Amino acid transport and metabolism;Carbohydrate transport and metabolism;Inorganic ion transport and metabolism","Metabolism"
"SL1344_3767","Chromosome",0.0807568947753805,1.37633451972421,"SL1344_3767","Cellulase (glycosyl hydrolase family 5)","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3768","Chromosome",0.403989494724995,0.881981612289093,"dsdC","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_3769","Chromosome",0.541822726009652,-0.789965279518899,"dsdX","GntP family permease","EG","Amino acid transport and metabolism;Carbohydrate transport and metabolism","Metabolism"
"SL1344_3770","Chromosome",0.0386881226618308,-1.44787551074437,"dsdA","Pyridoxal-phosphate dependent enzyme","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3771","Chromosome",0.686457801868989,-0.540623664294135,"yidF","radical SAM domain protein","C","Energy production and conversion","Metabolism"
"SL1344_3772","Chromosome",0.952045079404761,-0.13157977486089,"yidG","Domain of unknown function (DUF202)","S","Function Unknown","Poorly characterised"
"SL1344_3773","Chromosome",0.00278054532073238,-2.0578038852336,"yidH","Domain of unknown function (DUF202)","S","Function Unknown","Poorly characterised"
"SL1344_3774","Chromosome",0.817521989287725,-0.37255717934315,"yidE","Predicted Permease Membrane Region","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3776","Chromosome",0.148057727320228,-1.27103563985239,"hslT","Associates with aggregated proteins, together with IbpB, to stabilize and protect them from irreversible denaturation and extensive proteolysis during heat shock and oxidative stress. Aggregated proteins bound to the IbpAB complex are more efficiently refolded and reactivated by the ATP-dependent chaperone systems ClpB and DnaK DnaJ GrpE. Its activity is ATP- independent","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_3777","Chromosome",0.450142600356112,-0.75194004968146,"yidQ","Protein of unknown function (DUF1375)","S","Function Unknown","Poorly characterised"
"SL1344_3778","Chromosome",0.466803459630749,-0.749472711365488,"yidR","Protein of unknown function (DUF3748)","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3779","Chromosome",0.963479997222628,0.176720545825415,"ccmH1","Cytochrome c-type biogenesis protein","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_3786","Chromosome",0.408004485621559,-0.803833487326754,"yhjA","Di-haem cytochrome c peroxidase","C","Energy production and conversion","Metabolism"
"SL1344_3787","Chromosome",0.852515496256785,-0.370264146615739,"torD","Involved in the biogenesis of TorA. Acts on TorA before the insertion of the molybdenum cofactor and, as a result, probably favors a conformation of the apoenzyme that is competent for acquiring the cofactor","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_3788","Chromosome",0.871468710913355,-0.303535681861251,"torA","Belongs to the prokaryotic molybdopterin-containing oxidoreductase family","C","Energy production and conversion","Metabolism"
"SL1344_3789","Chromosome",0.634199848083226,-0.607091728500581,"torC","Belongs to the TorC TorY family","C","Energy production and conversion","Metabolism"
"SL1344_3790","Chromosome",0.920850966303197,-0.199824163266874,"torR","Transcriptional regulatory protein, C terminal","K","Transcription","Information storage and processing"
"SL1344_3791","Chromosome",0.413164966087333,-0.808823563002199,"torT","Periplasmic binding protein domain","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3792","Chromosome",0.133103803790778,-1.13369728148867,"torS","Histidine Phosphotransfer domain","T","Signal transduction mechanisms","Cellular processes and signaling"
"SL1344_3793","Chromosome",0.357899580207041,-0.869425003472173,"dgoT","Major Facilitator Superfamily","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3794","Chromosome",0.413164966087333,-0.815940455047601,"dgoD","Mandelate racemase / muconate lactonizing enzyme, N-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3797","Chromosome",0.605979493187633,-0.628955074302216,"dgoR","transcriptional","K","Transcription","Information storage and processing"
"SL1344_3798","Chromosome",0.351821207927023,-0.868022700190007,"yidA","Sucrose-6F-phosphate phosphohydrolase","S","Function Unknown","Poorly characterised"
"SL1344_3799","Chromosome",0.437182246212413,-0.795471057311884,"SL1344_3799","Sugar (and other) transporter","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3800","Chromosome",0.6547948537591,1.18998578039021,"SL1344_3800","Mandelate racemase / muconate lactonizing enzyme, C-terminal domain","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_3801","Chromosome",0.39076235225457,0.906863895547883,"SL1344_3801","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_3803","Chromosome",2.32e-05,-2.48359627677263,"recF","it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3810","Chromosome",1.44e-19,-6.1982557879544,"thdF","Exhibits a very high intrinsic GTPase hydrolysis rate. Involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA- cmnm(5)s(2)U34","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3811","Chromosome",0.68650560830892,-0.533281798775964,"intA","Pfam:DUF4102","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3812","Chromosome",0.590063197435224,0.693719000290823,"SL1344_3812","Transcriptional regulator","K","Transcription","Information storage and processing"
"SL1344_3813","Chromosome",0.269733627672111,1.07800425007668,"SL1344_3813","reverse transcriptase","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_3814","Chromosome",0.861127446115378,-0.312778692925825,"yidY","Fungal trichothecene efflux pump (TRI12)","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_3815","Chromosome",0.918096122156784,-0.242125240927965,"yidZ","Involved in anaerobic NO protection","K","Transcription","Information storage and processing"
"SL1344_3816","Chromosome",0.495117918730664,-0.713341649083179,"yieE","Phosphopantetheinyl transferase","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3818","Chromosome",0.0771024360022369,-1.33428263550009,"yieG","Permease family","S","Function Unknown","Poorly characterised"
"SL1344_3819","Chromosome",0.703975725465362,0.555954358599426,"yieH","Haloacid dehalogenase-like hydrolase","S","Function Unknown","Poorly characterised"
"SL1344_3820","Chromosome",4.81e-15,-4.41671259636263,"phoU","Part of the phosphate (Pho) regulon, which plays a key role in phosphate homeostasis. PhoU is essential for the repression of the Pho regulon at high phosphate conditions","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3821","Chromosome",6.41e-09,-3.20328707209908,"pstB","Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3822","Chromosome",0.275741106968769,-0.97566680679236,"pstA","Binding-protein-dependent transport system inner membrane component","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3823","Chromosome",2.71e-14,-4.27028399157269,"pstC","probably responsible for the translocation of the substrate across the membrane","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3824","Chromosome",2.29e-09,-3.29317029192757,"pstS","Part of the ABC transporter complex PstSACB involved in phosphate import","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3825","Chromosome",0.574524429633564,0.705965085865305,"SL1344_3825","Phosphotransferase system, EIIC","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3826","Chromosome",0.545021955878717,-0.797748784041469,"SL1344_3826","Shikimate dehydrogenase substrate binding domain","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3827","Chromosome",0.309417440274883,-0.899550101244839,"SL1344_3827","Sugar transport-related sRNA regulator N-term","K","Transcription","Information storage and processing"
"SL1344_3830","Chromosome",0.218755791555265,-1.01751745727427,"SL1344_3830","Inhibitor of apoptosis-promoting Bax1","S","Function Unknown","Poorly characterised"
"SL1344_3832","Chromosome",1.46e-06,-15,"atpD","Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3834","Chromosome",2.45e-37,-15,"atpA","Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3836","Chromosome",6.04e-36,-15,"atpF","Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)","C","Energy production and conversion","Metabolism"
"SL1344_3838","Chromosome",2.51e-33,-15,"atpB","it plays a direct role in the translocation of protons across the membrane","C","Energy production and conversion","Metabolism"
"SL1344_3839","Chromosome",4.86e-34,-8.16910148262006,"atpI","Produces ATP from ADP in the presence of a proton gradient across the membrane. Subunit I associates with the membrane and may be involved with cation translocation","C","Energy production and conversion","Metabolism"
"SL1344_3840","Chromosome",0.704923777292671,-0.589896119927616,"gidB","Specifically methylates the N7 position of guanine in position 527 of 16S rRNA","J"," Translation, ribosomal structure and biogenesis","Information storage and processing"
"SL1344_3841","Chromosome",1.61e-42,-9.70575425258762,"gidA","NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34","D","Cell cycle control, cell division, chromosome partitioning","Cellular processes and signaling"
"SL1344_3842","Chromosome",0.93461136325048,-0.176062990285959,"mioC","Flavodoxin","C","Energy production and conversion","Metabolism"
"SL1344_3843","Chromosome",0.98965238962434,0.0638984968721657,"asnCb","AsnC-type helix-turn-helix domain","K","Transcription","Information storage and processing"
"SL1344_3844","Chromosome",0.298994104932307,-0.945087336351065,"asnA","Aspartate-ammonia ligase","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_3845","Chromosome",0.13973541990949,-1.17146909060918,"yieM","von Willebrand factor (vWF) type A domain","S","Function Unknown","Poorly characterised"
"SL1344_3846","Chromosome",0.000315465287473363,-2.15293209594907,"yieN","Functions as an ATPase. May play a role in metal insertion (metal-chelatase) or as a chaperone","S","Function Unknown","Poorly characterised"
"SL1344_3847","Chromosome",3.15e-05,-2.31136703050332,"kup","Responsible for the low-affinity transport of potassium into the cell, with the","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3848","Chromosome",0.578429803824392,-0.970308762567194,"rbsD","Catalyzes the interconversion of beta-pyran and beta- furan forms of D-ribose","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3849","Chromosome",0.911756713079698,-0.390561315176015,"rbsA","Part of the ABC transporter complex RbsABC involved in ribose import. Responsible for energy coupling to the transport system","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3850","Chromosome",0.0756899755564543,-1.29958904856972,"rbsC","Branched-chain amino acid transport system / permease component","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_3852","Chromosome",0.175695637325837,-1.10032541068597,"rbsK","Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3853","Chromosome",0.490970806267962,-1.03907779150014,"rbsR","helix_turn _helix lactose operon repressor","K","Transcription","Information storage and processing"
"SL1344_3854","Chromosome",0.623444060048451,0.649133374475961,"yieO","Major Facilitator Superfamily","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_3857","Chromosome",0.409076992363341,-0.787742558786405,"yieP","FCD","K","Transcription","Information storage and processing"
"SL1344_3858","Chromosome",0.772742710487692,-0.430752135588165,"yifA","Negatively regulates the transcription of the flagellar master operon flhDC by binding to the upstream region of the operon","K","Transcription","Information storage and processing"
"SL1344_3859","Chromosome",0.103842704634481,-1.20926374955015,"yifE","Protein of unknown function, DUF","S","Function Unknown","Poorly characterised"
"SL1344_3860","Chromosome",0.790898960469989,0.53326798545523,"comM","Magnesium chelatase, subunit ChlI C-terminal","O","Post-translational modification, protein turnover, and chaperones","Cellular processes and signaling"
"SL1344_3861","Chromosome",0.398137362113953,-0.806293603070615,"ilvG","Thiamine pyrophosphate enzyme, central domain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_3862","Chromosome",0.391063091273815,-0.815417738371653,"ilvM","ACT domain","S","Function Unknown","Poorly characterised"
"SL1344_3863","Chromosome",0.134066856567886,-1.1469551762194,"ilvE","Acts on leucine, isoleucine and valine","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3864","Chromosome",0.342085808582089,-0.894377862294518,"ilvD","Dehydratase family","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3865","Chromosome",0.699762142353347,-0.529277266402011,"ilvA","Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short- lived. The second step is the nonenzymatic hydrolysis of the enamine imine intermediates to form 2-ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA","E","Amino acid transport and metabolism","Metabolism"
"SL1344_3866","Chromosome",0.652995855804253,-0.558088898384168,"SL1344_3866","Phage derived protein Gp49-like (DUF891)","S","Function Unknown","Poorly characterised"
